Storage System, MDisk, Time, Interval (s), Pool, RAID Level, Class, Back-end Read I/O Rate (ops/s), Back-end Write I/O Rate (ops/s), Total Back-end I/O Rate (ops/s), Back-end Read Data Rate (MiB/s), Back-end Write Data Rate (MiB/s), Total Back-end Data Rate (MiB/s), Back-end Read Response Time (ms/op), Back-end Write Response Time (ms/op), Overall Back-end Response Time (ms/op), Back-end Read Queue Time (ms/op), Back-end Write Queue Time (ms/op), Overall Back-end Queue Time (ms/op), Back-end Read Transfer Size (KiB/op), Back-end Write Transfer Size (KiB/op), Overall Back-end Transfer Size (KiB/op), Peak Back-end Write Response Time (ms), Peak Back-end Read Response Time (ms), Peak Back-end Read Queue Time (ms), Peak Back-end Write Queue Time (ms), Destage Target I/O (cnt), Destage In-flight I/O (cnt) 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0001, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 23.23, 24.89, 48.12, 0.53, 1.07, 1.6, 3.404, 0.309, 1.803, 0.012, 0.019, 0.016, 23.56, 43.937, 34.099, 8.083, 149.242, 0.028, 0.769, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0002, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 52.44, 38.17, 90.61, 1.03, 1.68, 2.71, 3.927, 0.307, 2.403, 0.012, 0.013, 0.012, 20.018, 45.138, 30.6, 61.049, 181.52, 0.017, 0.941, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0003, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 30.21, 30.21, 60.42, 0.55, 1.08, 1.63, 4.357, 0.285, 2.321, 0.04, 0.0090, 0.025, 18.641, 36.651, 27.646, 22.539, 281.514, 0.013, 0.023, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0004, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 42.28, 34.95, 77.23, 1.01, 3.2, 4.21, 3.308, 0.414, 1.998, 0.0090, 0.0090, 0.0090, 24.556, 93.718, 55.853, 40.277, 206.46, 0.0090, 0.018, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0101, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 36.66, 19.05, 55.7, 0.72, 0.73, 1.46, 4.094, 0.3, 2.797, 0.012, 0.014, 0.013, 20.217, 39.496, 26.809, 21.96, 312.679, 0.031, 0.017, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0400, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 427.07, 119.96, 547.03, 33.63, 8.31, 41.94, 1.265, 0.339, 1.062, 0.012, 0.011, 0.012, 80.638, 70.939, 78.511, 1.904, 335.07, 0.022, 0.015, 17.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0401, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 480.85, 102.39, 583.24, 36.36, 6.32, 42.68, 1.302, 0.321, 1.13, 0.012, 0.01, 0.011, 77.428, 63.227, 74.935, 10.659, 105.854, 0.013, 1.171, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0402, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 404.66, 109.49, 514.15, 28.18, 3.28, 31.46, 1.698, 0.261, 1.392, 0.012, 0.0090, 0.011, 71.301, 30.667, 62.648, 134.146, 219.621, 0.084, 0.014, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0500, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 491.87, 229.54, 721.41, 29.41, 16.59, 46.0, 1.644, 0.348, 1.232, 0.019, 0.015, 0.017, 61.233, 74.019, 65.301, 29.24, 170.432, 0.022, 2.382, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0501, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 500.81, 110.41, 611.23, 38.62, 7.7, 46.33, 1.289, 0.347, 1.119, 0.013, 0.012, 0.013, 78.97, 71.455, 77.613, 32.012, 149.976, 0.023, 0.526, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0404, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 256.69, 94.73, 351.42, 24.15, 1.78, 25.93, 1.557, 0.24, 1.202, 0.011, 0.0090, 0.011, 96.352, 19.202, 75.554, 84.97, 93.981, 0.013, 0.074, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0504, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 412.43, 102.82, 515.25, 30.05, 5.52, 35.57, 1.33, 0.312, 1.127, 0.01, 0.01, 0.01, 74.602, 54.978, 70.686, 16.279, 186.446, 0.0070, 0.017, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0502, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 439.0, 140.36, 579.36, 33.49, 11.25, 44.75, 1.272, 0.367, 1.053, 0.013, 0.012, 0.013, 78.127, 82.105, 79.091, 15.208, 101.939, 0.019, 0.0080, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0405, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 285.6, 106.43, 392.03, 22.26, 6.38, 28.65, 1.263, 0.323, 1.008, 0.013, 0.011, 0.013, 79.828, 61.408, 74.827, 112.153, 168.256, 0.018, 0.012, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0505, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 392.82, 105.28, 498.1, 31.05, 5.14, 36.19, 1.276, 0.307, 1.072, 0.012, 0.01, 0.012, 80.932, 49.989, 74.392, 153.933, 100.0, 0.015, 0.012, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0403, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 327.39, 106.6, 434.0, 21.87, 5.52, 27.39, 1.668, 0.303, 1.332, 0.011, 0.01, 0.011, 68.396, 53.068, 64.631, 2.876, 104.807, 0.015, 0.0080, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0503, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 450.9, 104.42, 555.32, 40.06, 2.13, 42.2, 1.238, 0.237, 1.05, 0.019, 0.013, 0.018, 90.981, 20.925, 77.809, 12.112, 109.745, 0.01, 0.01, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0406, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 282.54, 94.29, 376.83, 19.19, 5.25, 24.44, 1.303, 0.315, 1.056, 0.013, 0.012, 0.013, 69.548, 57.003, 66.409, 27.66, 122.631, 0.057, 0.673, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0407, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 154.59, 126.46, 281.05, 9.13, 6.85, 15.98, 1.601, 0.316, 1.023, 0.011, 0.01, 0.01, 60.471, 55.473, 58.222, 25.046, 110.224, 0.01, 0.018, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0005, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 26.73, 21.23, 47.96, 0.46, 1.03, 1.49, 4.246, 0.318, 2.507, 0.01, 0.0090, 0.0090, 17.619, 49.503, 31.734, 6.538, 178.669, 0.015, 0.024, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0006, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 44.31, 47.78, 92.09, 1.32, 3.68, 5.0, 3.174, 0.395, 1.732, 0.012, 0.015, 0.014, 30.472, 78.844, 55.571, 34.548, 183.379, 0.022, 0.018, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0007, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 40.73, 39.13, 79.86, 1.19, 3.5, 4.69, 3.356, 0.407, 1.911, 0.012, 0.012, 0.012, 29.795, 91.619, 60.085, 7.515, 149.652, 0.051, 0.203, 19.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0102, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 17.48, 26.41, 43.9, 0.26, 1.27, 1.53, 3.946, 0.316, 1.762, 0.011, 0.011, 0.011, 15.164, 49.126, 35.599, 1.728, 247.911, 0.018, 0.343, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0103, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 50.8, 32.94, 83.74, 1.07, 2.04, 3.12, 4.254, 0.344, 2.716, 0.0090, 0.0080, 0.0090, 21.651, 63.525, 38.124, 3.116, 159.291, 0.017, 0.019, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0104, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 60.19, 29.24, 89.42, 1.08, 1.55, 2.63, 2.276, 0.321, 1.637, 0.013, 0.013, 0.013, 18.34, 54.329, 30.107, 14.174, 281.231, 0.027, 0.64, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0105, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 74.74, 40.96, 115.71, 1.91, 2.2, 4.11, 3.357, 0.342, 2.29, 0.011, 0.012, 0.012, 26.112, 55.045, 36.355, 39.248, 208.887, 0.014, 0.08, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0106, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 36.41, 23.37, 59.78, 0.66, 1.01, 1.66, 3.387, 0.3, 2.18, 0.01, 0.0090, 0.01, 18.478, 44.095, 28.494, 7.797, 165.654, 0.011, 0.0080, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0107, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 13.48, 10.54, 24.02, 0.18, 0.6, 0.79, 4.913, 0.344, 2.909, 0.01, 0.011, 0.01, 13.961, 58.618, 33.551, 2.632, 247.93, 0.013, 0.404, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0408, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 291.77, 151.09, 442.86, 24.53, 5.09, 29.62, 1.21, 0.265, 0.888, 0.014, 0.012, 0.013, 86.102, 34.471, 68.487, 25.863, 136.933, 0.016, 0.035, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0506, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 405.62, 125.45, 531.07, 23.57, 2.15, 25.72, 1.125, 0.227, 0.913, 0.012, 0.011, 0.012, 59.502, 17.575, 49.598, 48.088, 199.253, 0.0090, 0.07, 15.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0507, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 122.18, 129.34, 251.53, 7.09, 2.34, 9.43, 1.637, 0.228, 0.912, 0.014, 0.0090, 0.012, 59.444, 18.486, 38.382, 7.689, 222.547, 0.01, 0.0070, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0800, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 59.43, 47.76, 107.19, 1.65, 1.72, 3.37, 4.89, 0.278, 2.835, 0.074, 0.0090, 0.045, 28.446, 36.84, 32.186, 13.214, 180.248, 0.01, 0.011, 19.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0801, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 65.17, 44.65, 109.82, 1.49, 0.93, 2.42, 3.745, 0.236, 2.318, 0.02, 0.012, 0.017, 23.406, 21.235, 22.523, 24.128, 122.442, 0.011, 0.043, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0802, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 52.41, 68.58, 121.0, 1.16, 3.4, 4.56, 3.882, 0.301, 1.852, 0.012, 0.012, 0.012, 22.673, 50.708, 38.564, 11.848, 109.912, 0.01, 0.058, 17.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0803, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 104.87, 72.09, 176.97, 3.54, 3.69, 7.23, 4.894, 0.312, 3.027, 0.275, 0.01, 0.167, 34.551, 52.429, 41.834, 28.115, 177.199, 0.011, 0.0090, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0804, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 59.66, 64.95, 124.61, 1.74, 5.74, 7.49, 5.278, 0.401, 2.736, 0.089, 0.01, 0.048, 29.914, 90.542, 61.513, 25.578, 327.41, 0.013, 0.01, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0805, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 77.93, 71.17, 149.11, 2.48, 5.38, 7.85, 4.532, 0.38, 2.55, 0.114, 0.013, 0.066, 32.563, 77.356, 53.944, 120.368, 112.334, 0.011, 0.108, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0806, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 61.07, 69.85, 130.91, 1.76, 3.22, 4.98, 4.244, 0.305, 2.142, 0.015, 0.011, 0.013, 29.513, 47.156, 38.926, 5.983, 115.559, 0.015, 0.042, 17.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0807, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 49.73, 43.65, 93.38, 1.37, 2.03, 3.4, 4.834, 0.297, 2.713, 0.018, 0.0090, 0.014, 28.305, 47.58, 37.315, 1.709, 171.482, 4.338, 0.011, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0900, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 44.07, 78.07, 122.14, 0.74, 4.03, 4.76, 3.859, 0.311, 1.591, 0.012, 0.01, 0.01, 17.114, 52.829, 39.942, 7.872, 230.379, 0.011, 0.013, 18.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0901, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 65.56, 46.23, 111.78, 2.08, 1.35, 3.42, 4.498, 0.272, 2.75, 0.03, 0.012, 0.023, 32.44, 29.86, 31.373, 38.462, 100.923, 0.012, 0.842, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0902, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 43.84, 64.61, 108.45, 0.89, 1.57, 2.45, 3.672, 0.247, 1.631, 0.012, 0.012, 0.012, 20.696, 24.852, 23.172, 19.734, 107.592, 0.026, 0.048, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0903, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 56.51, 48.77, 105.28, 1.5, 1.37, 2.86, 4.402, 0.255, 2.481, 0.01, 0.0090, 0.0090, 27.112, 28.706, 27.851, 28.978, 190.341, 0.016, 0.013, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0904, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 63.21, 54.1, 117.31, 1.95, 1.71, 3.66, 5.217, 0.266, 2.933, 0.012, 0.01, 0.011, 31.589, 32.289, 31.912, 1.8, 194.225, 0.019, 0.044, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0905, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 55.58, 64.82, 120.39, 1.57, 1.87, 3.44, 5.09, 0.261, 2.49, 0.017, 0.013, 0.015, 28.87, 29.557, 29.24, 51.011, 209.916, 0.02, 0.014, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0906, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 64.37, 69.85, 134.21, 1.34, 3.18, 4.53, 4.176, 0.295, 2.156, 0.689, 0.011, 0.336, 21.351, 46.688, 34.537, 13.267, 213.442, 0.0090, 0.044, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_0907, 5/2/18 12:46 PM, 300, Tier15_CS4DS8870A_B_TP, Unknown, Unknown, 77.74, 85.71, 163.45, 2.11, 4.68, 6.79, 6.104, 0.311, 3.066, 1.975, 0.017, 0.948, 27.796, 55.862, 42.513, 15.771, 211.361, 0.0080, 13.014, 18.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0200, 5/2/18 12:46 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.15, 0.15, 0.3, 0.0, 0.0, 0.0, 0.111, 0.239, 0.176, 0.022, 0.022, 0.022, 9.067, 10.457, 9.769, 0.646, 0.45, 0.059, 0.018, 8.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0201, 5/2/18 12:46 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.09, 0.12, 0.21, 0.0, 0.0, 0.0, 0.143, 0.25, 0.203, 0.0, 0.083, 0.047, 8.0, 8.222, 8.125, 0.817, 0.284, 0.249, 0.015, 9.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0300, 5/2/18 12:46 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.17, 0.04, 0.21, 0.0, 0.0, 0.0, 0.137, 0.154, 0.141, 0.0, 0.077, 0.0, 8.627, 9.846, 8.875, 0.359, 0.208, 0.018, 0.06, 5.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0301, 5/2/18 12:46 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.89, 0.13, 1.02, 0.01, 0.0, 0.01, 0.142, 0.275, 0.16, 0.0070, 0.0, 0.0030, 14.801, 11.825, 14.414, 0.572, 0.464, 0.016, 0.017, 6.0, 1.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0202, 5/2/18 12:46 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.1, 0.04, 0.14, 0.0, 0.0, 0.0, 0.167, 0.154, 0.163, 0.0, 0.077, 0.023, 8.0, 10.462, 8.744, 0.525, 0.25, 0.017, 0.012, 6.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4DS8870A_T0_0302, 5/2/18 12:46 PM, 300, Tier0_CS4DS8870A_A_TP, raid5, Unknown, 0.11, 0.09, 0.2, 0.0, 0.0, 0.0, 0.118, 0.269, 0.183, 0.029, 0.0, 0.017, 7.882, 7.385, 7.667, 0.672, 0.296, 0.0090, 0.034, 8.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0409, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 183.03, 81.31, 264.34, 9.77, 4.82, 14.59, 1.073, 0.327, 0.843, 0.012, 0.013, 0.012, 54.659, 60.679, 56.511, 3.64, 77.481, 0.046, 0.322, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__040A, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 160.51, 78.21, 238.72, 13.93, 7.88, 21.8, 1.113, 0.413, 0.884, 0.01, 0.011, 0.01, 88.861, 103.118, 93.532, 11.045, 66.825, 0.0090, 0.74, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__040B, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 48.85, 80.36, 129.21, 1.82, 3.03, 4.85, 1.628, 0.279, 0.789, 0.072, 0.01, 0.034, 38.099, 38.632, 38.431, 45.141, 75.067, 0.012, 0.012, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0508, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 328.66, 96.3, 424.97, 17.34, 2.73, 20.07, 1.409, 0.259, 1.148, 0.023, 0.018, 0.022, 54.025, 29.0, 48.354, 28.958, 118.265, 0.04, 3.029, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0509, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 346.4, 76.52, 422.92, 24.0, 1.35, 25.36, 1.112, 0.228, 0.952, 0.013, 0.012, 0.013, 70.961, 18.096, 61.396, 2.025, 115.675, 0.01, 0.318, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__050A, 5/2/18 12:46 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 247.18, 52.67, 299.85, 20.64, 0.92, 21.56, 1.001, 0.233, 0.866, 0.01, 0.01, 0.01, 85.52, 17.841, 73.633, 35.346, 61.377, 0.029, 0.014, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0000, 5/2/18 12:51 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 33.54, 29.13, 62.68, 0.4, 1.96, 2.35, 3.931, 0.354, 2.268, 0.011, 0.011, 0.011, 12.075, 68.829, 38.455, 7.861, 266.676, 0.019, 0.012, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0100, 5/2/18 12:51 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 50.79, 39.1, 89.89, 0.78, 1.73, 2.52, 3.242, 0.291, 1.958, 0.0090, 0.0090, 0.0090, 15.819, 45.335, 28.657, 8.275, 262.094, 0.043, 1.026, 14.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0001, 5/2/18 12:51 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 25.23, 31.26, 56.49, 0.54, 2.67, 3.21, 3.985, 0.392, 1.996, 0.012, 0.013, 0.012, 22.089, 87.328, 58.194, 28.551, 246.776, 0.033, 0.014, 18.0, 3.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0002, 5/2/18 12:51 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 77.52, 37.37, 114.89, 1.32, 2.29, 3.61, 3.416, 0.333, 2.413, 0.011, 0.012, 0.012, 17.403, 62.714, 32.141, 7.527, 269.229, 0.021, 0.632, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0003, 5/2/18 12:51 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 36.47, 24.14, 60.61, 0.47, 0.86, 1.33, 4.106, 0.277, 2.581, 0.01, 0.01, 0.01, 13.144, 36.663, 22.512, 2.612, 250.347, 0.048, 0.165, 18.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0004, 5/2/18 12:51 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 80.36, 30.29, 110.65, 1.08, 2.76, 3.84, 3.038, 0.445, 2.328, 0.253, 0.0090, 0.186, 13.825, 93.191, 35.55, 255.921, 321.444, 0.01, 0.678, 12.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T15_0101, 5/2/18 12:51 PM, 300, Tier15_CS4DS8870A_A_TP, Unknown, Unknown, 51.22, 40.71, 91.93, 0.97, 2.57, 3.54, 3.687, 0.337, 2.203, 0.014, 0.012, 0.013, 19.363, 64.765, 39.469, 4.689, 165.871, 0.058, 0.014, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0400, 5/2/18 12:51 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 418.89, 89.46, 508.35, 29.54, 2.02, 31.56, 1.481, 0.239, 1.262, 0.011, 0.012, 0.011, 72.208, 23.1, 63.566, 23.149, 400.806, 0.035, 0.013, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0401, 5/2/18 12:51 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 384.01, 84.96, 468.97, 30.1, 2.51, 32.62, 1.342, 0.25, 1.144, 0.013, 0.01, 0.012, 80.275, 30.299, 71.221, 24.107, 308.567, 0.0090, 0.357, 13.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0402, 5/2/18 12:51 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 433.68, 117.08, 550.75, 34.32, 5.81, 40.13, 1.455, 0.305, 1.21, 0.011, 0.0090, 0.011, 81.035, 50.798, 74.607, 219.658, 169.81, 0.015, 0.047, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0500, 5/2/18 12:51 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 383.63, 140.17, 523.8, 25.12, 8.53, 33.65, 1.412, 0.319, 1.12, 0.022, 0.013, 0.02, 67.048, 62.293, 65.775, 4.222, 147.323, 0.013, 0.019, 15.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0501, 5/2/18 12:51 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 513.93, 94.69, 608.62, 42.29, 2.63, 44.92, 1.09, 0.252, 0.96, 0.012, 0.012, 0.012, 84.268, 28.399, 75.575, 3.206, 197.969, 0.037, 0.142, 16.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0404, 5/2/18 12:51 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 194.92, 90.57, 285.49, 6.0, 2.81, 8.81, 1.703, 0.255, 1.244, 0.012, 0.01, 0.011, 31.511, 31.746, 31.585, 7.513, 154.008, 0.0090, 0.23, 17.0, 2.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_T1__0504, 5/2/18 12:51 PM, 300, Tier1_CS4DS8870A_A_TP, raid5, Unknown, 485.25, 98.27, 583.52, 39.19, 4.59, 43.79, 1.083, 0.296, 0.951, 0.011, 0.0090, 0.01, 82.702, 47.876, 76.837, 45.027, 300.15, 0.015, 0.133, 16.0, 3.0 
