Storage System, MDisk, Time, Interval (s), Pool, RAID Level, Class, Back-end Read I/O Rate (ops/s), Back-end Write I/O Rate (ops/s), Total Back-end I/O Rate (ops/s), Back-end Read Data Rate (MiB/s), Back-end Write Data Rate (MiB/s), Total Back-end Data Rate (MiB/s), Back-end Read Response Time (ms/op), Back-end Write Response Time (ms/op), Overall Back-end Response Time (ms/op), Back-end Read Queue Time (ms/op), Back-end Write Queue Time (ms/op), Overall Back-end Queue Time (ms/op), Back-end Read Transfer Size (KiB/op), Back-end Write Transfer Size (KiB/op), Overall Back-end Transfer Size (KiB/op), Peak Back-end Write Response Time (ms), Peak Back-end Read Response Time (ms), Peak Back-end Read Queue Time (ms), Peak Back-end Write Queue Time (ms), Destage Target I/O (cnt), Destage In-flight I/O (cnt) 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_A_0209, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_A_TP, Unknown, Unknown, 937.17, 84.34, 1021.5, 13.63, 2.18, 15.81, 1.181, 0.344, 1.112, 0.132, 0.022, 0.123, 14.889, 26.477, 15.845, 3.79, 211.968, 10.179, 1.163, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_A_020a, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_A_TP, Unknown, Unknown, 547.9, 34.78, 582.68, 12.6, 0.8, 13.41, 1.612, 0.326, 1.536, 0.034, 0.027, 0.034, 23.553, 23.675, 23.56, 6.867, 113.741, 5.034, 0.035, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_A_020b, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_A_TP, Unknown, Unknown, 604.88, 39.57, 644.46, 14.03, 1.17, 15.19, 1.48, 0.344, 1.41, 0.025, 0.026, 0.025, 23.745, 30.216, 24.142, 26.239, 118.822, 0.021, 0.745, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_A_0307, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_A_TP, Unknown, Unknown, 423.55, 60.95, 484.5, 8.05, 1.26, 9.31, 1.187, 0.301, 1.076, 0.263, 0.026, 0.233, 19.455, 21.247, 19.68, 17.945, 96.322, 45.569, 34.564, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_A_0308, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_A_TP, Unknown, Unknown, 574.96, 46.56, 621.51, 15.43, 1.25, 16.68, 1.581, 0.334, 1.488, 0.106, 0.032, 0.101, 27.48, 27.463, 27.478, 8.598, 120.052, 23.882, 34.405, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_A_0309, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_A_TP, Unknown, Unknown, 604.98, 64.65, 669.62, 13.98, 1.74, 15.72, 1.526, 0.331, 1.411, 0.086, 0.026, 0.08, 23.665, 27.612, 24.046, 58.894, 176.736, 0.085, 5.083, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_A_030a, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_A_TP, Unknown, Unknown, 374.2, 48.78, 422.98, 6.91, 0.86, 7.76, 1.239, 0.299, 1.131, 0.063, 0.029, 0.059, 18.899, 18.008, 18.796, 16.581, 195.75, 7.781, 6.248, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_A_030b, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_A_TP, Unknown, Unknown, 570.8, 23.29, 594.09, 12.26, 0.69, 12.95, 1.139, 0.337, 1.108, 0.228, 0.029, 0.22, 21.988, 30.484, 22.321, 7.82, 186.633, 0.019, 0.065, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0402, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 475.47, 61.25, 536.72, 12.1, 3.18, 15.28, 2.381, 0.388, 2.153, 1.474, 0.033, 1.31, 26.066, 53.154, 29.158, 20.565, 191.212, 0.034, 28.194, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0403, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 688.88, 131.59, 820.48, 25.83, 3.19, 29.02, 2.588, 0.314, 2.223, 2.697, 0.024, 2.268, 38.395, 24.823, 36.219, 22.606, 150.935, 7.271, 18.579, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0404, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 543.88, 81.4, 625.27, 15.35, 1.2, 16.55, 2.776, 0.29, 2.453, 1.979, 0.034, 1.726, 28.9, 15.045, 27.096, 8.963, 154.657, 20.464, 18.659, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0405, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 435.84, 62.65, 498.48, 12.03, 1.96, 14.0, 2.818, 0.361, 2.51, 3.517, 0.04, 3.08, 28.274, 32.072, 28.751, 19.511, 120.594, 51.482, 71.58, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0406, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 447.58, 84.49, 532.08, 13.23, 2.68, 15.91, 3.041, 0.344, 2.613, 1.805, 0.027, 1.523, 30.265, 32.465, 30.614, 21.7, 128.514, 19.153, 4.037, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0500, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 582.47, 70.48, 652.95, 21.79, 2.4, 24.19, 3.009, 0.354, 2.723, 5.359, 0.046, 4.786, 38.305, 34.873, 37.934, 15.426, 495.097, 45.82, 68.446, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0501, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 608.03, 57.2, 665.23, 18.72, 2.18, 20.9, 2.099, 0.362, 1.95, 2.992, 0.058, 2.74, 31.529, 39.067, 32.178, 11.631, 183.034, 59.642, 123.758, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0502, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 522.96, 74.96, 597.92, 14.47, 2.58, 17.05, 1.387, 0.348, 1.257, 0.037, 0.028, 0.036, 28.327, 35.248, 29.195, 15.027, 194.628, 0.016, 2.869, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0503, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 508.51, 53.7, 562.2, 14.33, 2.74, 17.07, 2.854, 0.389, 2.619, 5.838, 0.033, 5.283, 28.853, 52.31, 31.094, 7.8, 213.301, 74.21, 64.991, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0504, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 425.47, 92.27, 517.74, 13.12, 2.81, 15.93, 2.878, 0.334, 2.424, 3.105, 0.022, 2.556, 31.586, 31.163, 31.511, 5.064, 172.183, 0.022, 2.944, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0505, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 573.42, 67.04, 640.46, 17.65, 2.91, 20.56, 2.346, 0.37, 2.139, 1.731, 0.035, 1.553, 31.528, 44.45, 32.88, 21.263, 186.975, 0.019, 3.926, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0506, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 434.45, 58.14, 492.58, 12.12, 3.33, 15.45, 2.409, 0.41, 2.173, 3.799, 0.051, 3.357, 28.563, 58.646, 32.114, 13.018, 224.701, 3.726, 70.641, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0407, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 641.32, 48.41, 689.74, 16.95, 1.35, 18.29, 2.534, 0.335, 2.38, 1.127, 0.029, 1.05, 27.058, 28.469, 27.157, 9.284, 307.025, 0.025, 1.225, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0408, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 470.19, 101.0, 571.19, 15.79, 5.47, 21.26, 2.074, 0.378, 1.774, 0.339, 0.026, 0.284, 34.379, 55.471, 38.108, 13.045, 305.209, 0.036, 0.274, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0409, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 542.22, 120.83, 663.05, 14.56, 4.67, 19.23, 2.959, 0.342, 2.482, 4.587, 0.054, 3.761, 27.502, 39.557, 29.699, 48.894, 133.423, 30.617, 44.051, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_040a, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 633.05, 56.74, 689.79, 21.98, 1.3, 23.28, 2.584, 0.324, 2.398, 1.877, 0.029, 1.725, 35.554, 23.507, 34.563, 7.001, 155.015, 0.029, 3.998, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_040b, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 595.0, 72.74, 667.75, 19.56, 2.96, 22.52, 2.208, 0.357, 2.006, 3.302, 0.022, 2.945, 33.67, 41.653, 34.54, 6.933, 120.742, 179.926, 1.639, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0507, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 462.09, 55.22, 517.3, 10.95, 3.0, 13.95, 2.228, 0.384, 2.031, 1.201, 0.021, 1.075, 24.267, 55.56, 27.607, 52.506, 152.748, 0.019, 0.558, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0508, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 420.37, 25.78, 446.15, 12.09, 0.7, 12.78, 2.892, 0.337, 2.744, 3.962, 0.028, 3.734, 29.443, 27.678, 29.341, 11.342, 117.598, 54.092, 0.208, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_0509, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 548.29, 52.93, 601.22, 17.28, 2.37, 19.65, 2.301, 0.372, 2.132, 1.08, 0.026, 0.988, 32.264, 45.919, 33.466, 10.095, 459.514, 0.057, 4.88, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_050a, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 443.21, 61.29, 504.5, 12.6, 1.52, 14.12, 2.269, 0.33, 2.034, 2.96, 0.094, 2.612, 29.108, 25.343, 28.65, 7.587, 270.127, 49.186, 88.974, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0000, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 83.36, 67.0, 150.36, 1.12, 3.25, 4.36, 0.811, 0.354, 0.608, 0.035, 0.021, 0.029, 13.696, 49.604, 29.696, 11.122, 73.627, 0.034, 2.464, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0001, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 82.13, 59.23, 141.35, 1.36, 2.95, 4.31, 1.033, 0.363, 0.753, 0.021, 0.022, 0.022, 16.991, 50.992, 31.237, 19.923, 117.293, 0.818, 0.338, 12.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0002, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 65.7, 70.99, 136.69, 1.43, 4.61, 6.04, 1.352, 0.411, 0.863, 0.027, 0.025, 0.026, 22.258, 66.531, 45.251, 4.414, 333.88, 0.886, 0.915, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0003, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 43.78, 63.3, 107.08, 1.08, 4.49, 5.57, 2.03, 0.404, 1.069, 0.041, 0.019, 0.028, 25.187, 72.713, 53.282, 17.367, 349.108, 0.07, 6.092, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0004, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 45.78, 50.52, 96.3, 1.21, 2.82, 4.03, 1.495, 0.36, 0.9, 0.027, 0.02, 0.023, 27.105, 57.22, 42.904, 5.538, 66.774, 0.039, 0.178, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0005, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 32.64, 65.64, 98.28, 0.73, 3.77, 4.5, 1.478, 0.37, 0.738, 0.021, 0.021, 0.021, 23.027, 58.772, 46.902, 4.01, 509.044, 0.022, 0.382, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0006, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 37.02, 93.17, 130.19, 0.84, 4.08, 4.92, 2.221, 0.398, 0.916, 0.047, 0.019, 0.027, 23.218, 44.807, 38.668, 35.186, 205.174, 0.054, 0.668, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0007, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 58.78, 79.68, 138.46, 1.16, 3.67, 4.84, 1.731, 0.361, 0.942, 0.023, 0.022, 0.023, 20.287, 47.183, 35.766, 8.748, 268.067, 0.156, 4.824, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_050b, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 611.88, 69.31, 681.19, 19.58, 3.19, 22.77, 2.354, 0.372, 2.152, 3.396, 0.035, 3.054, 32.766, 47.099, 34.225, 7.141, 318.649, 0.117, 58.426, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_C_0602, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870C_C_TP, Unknown, Unknown, 71.21, 56.96, 128.16, 1.18, 1.82, 2.99, 2.421, 0.34, 1.496, 0.157, 0.024, 0.098, 16.949, 32.634, 23.919, 8.566, 167.298, 0.222, 1.05, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0006, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 120.15, 96.76, 216.91, 1.93, 2.21, 4.13, 0.712, 0.288, 0.523, 0.132, 0.026, 0.085, 16.42, 23.337, 19.506, 19.912, 69.819, 12.09, 2.896, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0007, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 132.41, 93.26, 225.67, 1.95, 2.6, 4.55, 0.75, 0.318, 0.572, 0.031, 0.022, 0.027, 15.051, 28.554, 20.631, 87.019, 50.585, 0.151, 0.397, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0008, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 135.26, 100.7, 235.96, 1.71, 1.92, 3.63, 0.553, 0.286, 0.439, 0.03, 0.023, 0.027, 12.944, 19.514, 15.748, 11.824, 182.961, 0.102, 5.962, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0009, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 180.75, 114.82, 295.56, 3.05, 2.44, 5.49, 0.46, 0.298, 0.397, 0.031, 0.024, 0.028, 17.3, 21.769, 19.036, 65.335, 60.896, 0.407, 2.37, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_000a, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 205.26, 101.48, 306.74, 4.68, 3.1, 7.78, 0.654, 0.306, 0.539, 0.021, 0.022, 0.021, 23.335, 31.276, 25.962, 12.405, 69.654, 0.043, 1.001, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0106, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 220.82, 72.18, 293.0, 5.25, 1.7, 6.95, 0.507, 0.305, 0.457, 0.026, 0.027, 0.026, 24.344, 24.117, 24.288, 44.783, 51.682, 0.308, 3.77, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0107, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 120.29, 85.06, 205.36, 2.56, 3.49, 6.05, 0.586, 0.349, 0.488, 0.026, 0.026, 0.026, 21.781, 42.002, 30.157, 8.606, 138.986, 0.016, 4.392, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0108, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 205.57, 82.93, 288.5, 4.11, 1.56, 5.67, 0.705, 0.298, 0.588, 0.036, 0.029, 0.034, 20.484, 19.239, 20.126, 18.611, 67.092, 0.074, 1.499, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0109, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 129.91, 93.22, 223.13, 2.06, 4.15, 6.21, 0.525, 0.364, 0.458, 0.029, 0.025, 0.027, 16.245, 45.612, 28.514, 19.972, 28.04, 0.126, 4.374, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_010a, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 150.66, 78.04, 228.7, 1.96, 2.72, 4.68, 0.551, 0.339, 0.479, 0.026, 0.023, 0.025, 13.329, 35.673, 20.954, 19.795, 38.121, 0.035, 0.49, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0001, 5/2/18 12:29 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 323.33, 6.11, 329.44, 8.89, 0.24, 9.13, 1.154, 0.403, 1.141, 0.182, 0.026, 0.179, 28.16, 39.621, 28.373, 5.323, 11.013, 0.89, 0.347, 9.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0002, 5/2/18 12:29 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 15.2, 6.74, 21.94, 0.25, 0.05, 0.3, 0.281, 0.319, 0.293, 0.017, 0.026, 0.02, 16.93, 8.036, 14.197, 1.667, 3.275, 0.105, 0.901, 8.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0101, 5/2/18 12:29 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 187.95, 8.57, 196.52, 5.04, 0.15, 5.19, 1.163, 0.332, 1.127, 0.202, 0.023, 0.195, 27.44, 18.072, 27.031, 1.752, 18.636, 0.127, 0.575, 8.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0102, 5/2/18 12:29 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 19.19, 4.16, 23.35, 0.28, 0.04, 0.32, 0.664, 0.314, 0.602, 0.09, 0.03, 0.079, 14.715, 10.976, 14.048, 2.452, 9.43, 0.012, 0.317, 8.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0208, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 751.6, 125.75, 877.35, 15.63, 4.18, 19.81, 1.575, 0.348, 1.4, 0.036, 0.024, 0.034, 21.294, 34.024, 23.119, 55.335, 156.896, 0.023, 2.626, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0209, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 939.97, 92.01, 1031.98, 22.91, 2.35, 25.25, 1.62, 0.306, 1.503, 0.046, 0.024, 0.044, 24.955, 26.116, 25.059, 18.459, 88.086, 5.287, 3.295, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020A, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 885.06, 69.6, 954.66, 9.8, 1.54, 11.34, 0.689, 0.29, 0.66, 0.023, 0.025, 0.023, 11.342, 22.628, 12.165, 7.029, 86.586, 0.167, 4.127, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020B, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 964.69, 98.92, 1063.62, 24.16, 1.8, 25.96, 1.752, 0.292, 1.616, 0.042, 0.021, 0.04, 25.645, 18.604, 24.99, 13.495, 212.791, 0.032, 3.575, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020C, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 777.58, 101.67, 879.25, 21.22, 2.38, 23.61, 1.639, 0.297, 1.484, 0.03, 0.021, 0.029, 27.947, 24.009, 27.492, 19.306, 92.161, 0.325, 3.789, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0308, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 1052.15, 116.72, 1168.87, 26.19, 3.67, 29.86, 1.647, 0.328, 1.515, 0.033, 0.022, 0.032, 25.491, 32.223, 26.163, 9.208, 162.645, 0.017, 1.385, 13.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0309, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 1230.96, 105.96, 1336.92, 19.22, 3.62, 22.85, 0.909, 0.32, 0.862, 0.025, 0.021, 0.025, 15.993, 35.013, 17.5, 10.19, 214.379, 0.026, 4.072, 18.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030A, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 592.56, 135.49, 728.05, 10.06, 2.31, 12.37, 1.731, 0.289, 1.463, 0.056, 0.024, 0.05, 17.377, 17.457, 17.392, 9.551, 111.562, 0.069, 1.472, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030B, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 831.1, 67.31, 898.41, 10.44, 2.18, 12.62, 0.543, 0.317, 0.526, 0.024, 0.025, 0.024, 12.859, 33.177, 14.381, 14.303, 144.331, 0.057, 5.064, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030C, 5/2/18 12:29 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 956.37, 162.55, 1118.92, 20.37, 3.45, 23.82, 1.848, 0.299, 1.623, 0.057, 0.026, 0.052, 21.811, 21.758, 21.803, 15.765, 166.207, 0.03, 2.94, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A15, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 152.85, 39.7, 192.55, 3.99, 1.42, 5.41, 2.963, 0.366, 2.428, 0.977, 0.027, 0.781, 26.698, 36.747, 28.769, 22.62, 67.018, 0.061, 3.978, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A16, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 132.89, 28.4, 161.3, 3.08, 1.22, 4.3, 2.995, 0.393, 2.537, 0.371, 0.025, 0.31, 23.702, 44.13, 27.299, 9.624, 69.588, 0.123, 1.976, 57.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A17, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 377.42, 19.82, 397.23, 8.83, 0.75, 9.58, 2.826, 0.368, 2.704, 1.339, 0.024, 1.274, 23.964, 38.534, 24.691, 27.545, 68.387, 29.556, 1.135, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A18, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 245.17, 48.26, 293.43, 6.65, 4.41, 11.06, 3.324, 0.501, 2.86, 1.609, 0.029, 1.349, 27.779, 93.488, 38.586, 5.665, 123.898, 12.246, 1.546, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A19, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 138.37, 31.42, 169.79, 3.24, 1.12, 4.35, 2.85, 0.377, 2.392, 0.345, 0.025, 0.286, 23.945, 36.462, 26.261, 34.918, 596.856, 0.048, 0.571, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A20, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 212.6, 63.9, 276.5, 3.68, 3.13, 6.8, 1.795, 0.398, 1.472, 0.216, 0.025, 0.172, 17.709, 50.085, 25.191, 18.71, 510.537, 0.11, 0.473, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A21, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 328.52, 57.86, 386.39, 6.12, 2.09, 8.21, 1.762, 0.346, 1.55, 0.345, 0.023, 0.297, 19.077, 37.005, 21.762, 20.42, 380.148, 1.126, 0.084, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A22, 5/2/18 12:29 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 150.02, 53.37, 203.38, 2.55, 2.14, 4.69, 2.135, 0.362, 1.67, 0.723, 0.028, 0.541, 17.41, 40.968, 23.591, 8.536, 191.141, 0.042, 4.488, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4400, 5/2/18 12:29 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 1097.9, 11.75, 1109.65, 31.11, 0.75, 31.86, 1.834, 0.444, 1.819, 0.034, 0.036, 0.034, 29.016, 65.052, 29.397, 1.859, 22.203, 0.042, 1.348, 3.0, 1.0 
