Storage System, Port, Time, Interval (s), WWPN, Speed (Gbps), SVC Port ID, Port Send Data Rate (MiB/s), Port Receive Data Rate (MiB/s), Port Send I/O Rate (ops/s), Port Receive I/O Rate (ops/s), Total Port I/O Rate (ops/s), Total Port Data Rate (MiB/s), Port to Host Send I/O Rate (ops/s), Port to Host Receive I/O Rate (ops/s), Total Port to Host I/O Rate (ops/s), Port to Disk Send I/O Rate (ops/s), Port to Disk Receive I/O Rate (ops/s), Total Port to Disk I/O Rate (ops/s), Port to Local Node Send I/O Rate (ops/s), Port to Local Node Receive I/O Rate (ops/s), Total Port to Local Node I/O Rate (ops/s), Port to Remote Node Send I/O Rate (ops/s), Port to Remote Node Receive I/O Rate (ops/s), Total Port to Remote Node I/O Rate (ops/s), Port to Host Send Data Rate (MiB/s), Port to Host Receive Data Rate (MiB/s), Total Port to Host Data Rate (MiB/s), Port to Disk Send Data Rate (MiB/s), Port to Disk Receive Data Rate (MiB/s), Total Port to Disk Data Rate (MiB/s), Port to Local Node Send Data Rate (MiB/s), Port to Local Node Receive Data Rate (MiB/s), Total Port to Local Node Data Rate (MiB/s), Port to Remote Node Send Data Rate (MiB/s), Port to Remote Node Receive Data Rate (MiB/s), Total Port to Remote Node Data Rate (MiB/s), Link Failure Rate (cnt/s), Port Send Bandwidth Percentage (%), Port Receive Bandwidth Percentage (%), Overall Port Bandwidth Percentage (%), Loss of Sync Rate (cnt/s), Loss of Signal Rate (cnt/s), CRC Error Rate (cnt/s), Primitive Sequence Protocol Error Rate (cnt/s), Invalid Transmission Word Rate (cnt/s), Zero Buffer Credit Timer (us), Port Congestion Index (cnt), Invalid Link Transmission Rate (cnt/s), Zero Buffer Credit Percentage (%) 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 9, 5/2/18 12:29 PM, 900, 5005076801583D63, 8, 72, 3.38, 0.15, 1083.82, 1199.05, 2282.86, 3.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.02, 0.11, 1083.73, 1199.03, 2282.76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 3.36, 0.15, 3.51, 0.0, 0.41, 0.02, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 584010.0, 15.83, 0.0, 0.06 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 10, 5/2/18 12:29 PM, 900, 5005076801683D63, 8, 73, 16.9, 36.41, 7320.75, 7616.88, 14937.63, 53.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7320.75, 7616.88, 14937.63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.9, 36.41, 53.32, 0.0, 0.0, 0.0, 0.0, 2.06, 4.45, 3.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 11, 5/2/18 12:29 PM, 900, 5005076801783D63, 8, 74, 0.04, 0.0, 0.0, 1.95, 1.95, 0.04, 0.0, 1.95, 1.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 12, 5/2/18 12:29 PM, 900, 5005076801883D63, 8, 75, 0.04, 0.0, 0.0, 1.09, 1.09, 0.04, 0.0, 1.09, 1.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 5, 5/2/18 12:29 PM, 900, 5005076801503D84, 8, 84, 38.21, 17.45, 23605.71, 19971.64, 43577.35, 55.67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23605.71, 19971.64, 43577.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.21, 17.45, 55.67, 0.0, 0.0, 0.0, 0.0, 4.66, 2.13, 3.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 6, 5/2/18 12:29 PM, 900, 5005076801603D84, 8, 85, 3.29, 0.17, 1100.5, 1215.6, 2316.1, 3.46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1100.5, 1215.6, 2316.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.29, 0.17, 3.46, 0.0, 0.4, 0.02, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 7, 5/2/18 12:29 PM, 900, 5005076801703D84, 8, 86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 8, 5/2/18 12:29 PM, 900, 5005076801803D84, 8, 87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 9, 5/2/18 12:29 PM, 900, 5005076801583D84, 8, 88, 3.31, 0.17, 1103.39, 1215.57, 2318.97, 3.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1103.39, 1215.57, 2318.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.31, 0.17, 3.47, 0.0, 0.4, 0.02, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 628210.0, 17.45, 0.0, 0.07 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 10, 5/2/18 12:29 PM, 900, 5005076801683D84, 8, 89, 35.7, 16.15, 7957.75, 7638.95, 15596.7, 51.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7957.75, 7638.95, 15596.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.7, 16.15, 51.85, 0.0, 0.0, 0.0, 0.0, 4.36, 1.97, 3.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 11, 5/2/18 12:29 PM, 900, 5005076801783D84, 8, 90, 0.03, 0.0, 0.0, 1.02, 1.02, 0.03, 0.0, 1.02, 1.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 12, 5/2/18 12:29 PM, 900, 5005076801883D84, 8, 91, 0.03, 0.0, 0.0, 1.02, 1.02, 0.03, 0.0, 1.02, 1.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 5, 5/2/18 12:29 PM, 900, 5005076801503D82, 8, 100, 27.74, 24.64, 25415.34, 27301.61, 52716.95, 52.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25415.34, 27301.61, 52716.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.74, 24.64, 52.38, 0.0, 0.0, 0.0, 0.0, 3.39, 3.01, 3.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 6, 5/2/18 12:29 PM, 900, 5005076801603D82, 8, 101, 5.06, 0.24, 1839.19, 2284.21, 4123.4, 5.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.18, 0.22, 1839.15, 2284.03, 4123.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.03, 5.06, 0.21, 5.27, 0.0, 0.62, 0.03, 0.32, 0.0, 0.0, 0.0, 0.0, 0.0, 244170.0, 4.38, 0.0, 0.03 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 7, 5/2/18 12:29 PM, 900, 5005076801703D82, 8, 102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 8, 5/2/18 12:29 PM, 900, 5005076801803D82, 8, 103, 0.0, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 9, 5/2/18 12:29 PM, 900, 5005076801583D82, 8, 104, 5.06, 0.25, 1841.57, 2294.09, 4135.67, 5.31, 0.0, 0.01, 0.01, 0.0, 0.0, 0.0, 0.08, 0.26, 0.35, 1841.49, 2293.82, 4135.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.04, 5.06, 0.21, 5.27, 0.0, 0.62, 0.03, 0.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 10, 5/2/18 12:29 PM, 900, 5005076801683D82, 8, 105, 26.54, 23.19, 8866.39, 9675.56, 18541.95, 49.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8866.39, 9675.56, 18541.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.54, 23.19, 49.73, 0.0, 0.0, 0.0, 0.0, 3.24, 2.83, 3.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 11, 5/2/18 12:29 PM, 900, 5005076801783D82, 8, 106, 0.0, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 12, 5/2/18 12:29 PM, 900, 5005076801883D82, 8, 107, 0.0, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 5, 5/2/18 12:29 PM, 900, 5005076801503D19, 8, 116, 23.91, 27.59, 25454.0, 23625.09, 49079.09, 51.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25454.0, 23625.09, 49079.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.91, 27.59, 51.5, 0.0, 0.0, 0.0, 0.0, 2.92, 3.37, 3.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 6, 5/2/18 12:29 PM, 900, 5005076801603D19, 8, 117, 2.89, 0.09, 1149.4, 1355.9, 2505.3, 2.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.02, 0.11, 1149.31, 1355.88, 2505.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 2.87, 0.09, 2.96, 0.0, 0.35, 0.01, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 7, 5/2/18 12:29 PM, 900, 5005076801703D19, 8, 118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 8, 5/2/18 12:29 PM, 900, 5005076801803D19, 8, 119, 0.02, 0.0, 0.0, 0.14, 0.14, 0.02, 0.0, 0.14, 0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 9, 5/2/18 12:29 PM, 900, 5005076801583D19, 8, 120, 2.91, 0.09, 1150.84, 1349.73, 2500.57, 3.0, 0.0, 0.42, 0.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1150.84, 1349.31, 2500.15, 0.02, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.89, 0.09, 2.98, 0.0, 0.36, 0.01, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 10, 5/2/18 12:29 PM, 900, 5005076801683D19, 8, 121, 22.43, 26.4, 8088.75, 7333.09, 15421.83, 48.82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8088.75, 7333.09, 15421.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.43, 26.4, 48.82, 0.0, 0.0, 0.0, 0.0, 2.74, 3.22, 2.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 11, 5/2/18 12:29 PM, 900, 5005076801783D19, 8, 122, 0.01, 0.0, 0.0, 1.21, 1.21, 0.01, 0.0, 1.21, 1.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 12, 5/2/18 12:29 PM, 900, 5005076801883D19, 8, 123, 0.01, 0.0, 0.0, 0.35, 0.35, 0.01, 0.0, 0.35, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 1, 5/2/18 12:29 PM, 900, 5005076801403D6D, 8, 0, 120.5, 102.26, 10738.16, 11177.43, 21915.59, 222.76, 0.0, 3425.63, 3425.63, 3300.12, 0.0, 3300.12, 7438.03, 7751.8, 15189.83, 0.0, 0.0, 0.0, 86.56, 16.46, 103.02, 16.28, 52.3, 68.58, 17.66, 33.49, 51.15, 0.0, 0.0, 0.0, 0.0, 14.71, 12.48, 13.59, 0.0, 0.0, 0.0, 0.0, 0.0, 3.046877E7, 23.01, 0.0, 3.39 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 2, 5/2/18 12:29 PM, 900, 5005076801303D6D, 8, 1, 124.38, 103.66, 10753.8, 10910.69, 21664.49, 228.05, 0.0, 3415.29, 3415.29, 3395.26, 0.0, 3395.26, 7358.54, 7495.4, 14853.94, 0.0, 0.0, 0.0, 89.6, 16.59, 106.19, 17.22, 53.05, 70.27, 17.56, 34.02, 51.59, 0.0, 0.0, 0.0, 0.0, 15.18, 12.65, 13.91, 0.0, 0.0, 0.0, 0.0, 0.0, 8871900.0, 6.49, 0.0, 0.99 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 3, 5/2/18 12:29 PM, 900, 5005076801103D6D, 8, 2, 84.93, 69.43, 4024.17, 4123.93, 8148.1, 154.37, 0.0, 3366.22, 3366.22, 3403.94, 0.0, 3403.94, 0.0, 0.0, 0.0, 620.23, 757.72, 1377.95, 61.47, 16.1, 77.56, 17.19, 53.25, 70.44, 0.0, 0.0, 0.0, 6.27, 0.09, 6.36, 0.0, 10.37, 8.48, 9.42, 0.0, 0.0, 0.0, 0.0, 0.0, 31770.0, 0.03, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 4, 5/2/18 12:29 PM, 900, 5005076801203D6D, 8, 3, 85.11, 69.41, 4029.43, 4131.62, 8161.05, 154.52, 0.0, 3359.29, 3359.29, 3403.22, 0.0, 3403.22, 0.0, 0.0, 0.0, 626.21, 772.33, 1398.54, 61.4, 16.12, 77.52, 17.2, 53.2, 70.4, 0.0, 0.0, 0.0, 6.51, 0.09, 6.59, 0.0, 10.39, 8.47, 9.43, 0.0, 0.0, 0.0, 0.0, 0.0, 18400.0, 0.02, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 1, 5/2/18 12:29 PM, 900, 5005076801403D1D, 8, 16, 115.92, 95.16, 11176.41, 10166.96, 21343.36, 211.08, 0.0, 2994.09, 2994.09, 3695.05, 0.0, 3695.05, 7481.36, 7172.86, 14654.22, 0.0, 0.0, 0.0, 53.01, 23.21, 76.23, 29.55, 54.93, 84.48, 33.35, 17.01, 50.37, 0.0, 0.0, 0.0, 0.0, 14.15, 11.62, 12.88, 0.0, 0.0, 0.0, 0.0, 0.0, 319410.0, 0.25, 0.0, 0.04 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 2, 5/2/18 12:29 PM, 900, 5005076801303D1D, 8, 17, 116.97, 95.13, 10921.24, 10096.48, 21017.72, 212.11, 0.0, 3003.49, 3003.49, 3695.15, 0.0, 3695.15, 7226.1, 7092.98, 14319.08, 0.0, 0.0, 0.0, 53.61, 23.36, 76.97, 29.49, 54.85, 84.34, 33.88, 16.92, 50.8, 0.0, 0.0, 0.0, 0.0, 14.28, 11.61, 12.94, 0.0, 0.0, 0.0, 0.0, 0.0, 169020.0, 0.13, 0.0, 0.02 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 3, 5/2/18 12:29 PM, 900, 5005076801103D1D, 8, 18, 108.95, 93.73, 4265.85, 5751.45, 10017.3, 202.68, 0.0, 4937.71, 4937.71, 3505.43, 0.0, 3505.43, 0.0, 0.02, 0.02, 760.42, 813.72, 1574.14, 78.7, 40.88, 119.58, 27.11, 52.77, 79.89, 0.0, 0.0, 0.0, 3.13, 0.08, 3.22, 0.0, 13.3, 11.44, 12.37, 0.0, 0.0, 0.0, 0.0, 0.0, 150220.0, 0.13, 0.0, 0.02 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 4, 5/2/18 12:29 PM, 900, 5005076801203D1D, 8, 19, 111.94, 96.05, 4446.71, 5739.43, 10186.14, 208.0, 0.0, 4925.83, 4925.83, 3693.69, 0.0, 3693.69, 0.0, 0.0, 0.0, 753.02, 813.6, 1566.62, 79.24, 41.19, 120.43, 29.53, 54.78, 84.31, 0.0, 0.0, 0.0, 3.17, 0.08, 3.26, 0.0, 13.66, 11.73, 12.69, 0.0, 0.0, 0.0, 0.0, 0.0, 12090.0, 0.01, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 1, 5/2/18 12:29 PM, 900, 5005076801403D94, 8, 32, 152.72, 176.36, 14848.47, 13958.06, 28806.54, 329.08, 0.0, 4063.98, 4063.98, 5748.05, 0.0, 5748.05, 9100.42, 9894.08, 18994.5, 0.0, 0.0, 0.0, 93.2, 19.79, 112.98, 27.18, 123.5, 150.68, 32.34, 33.08, 65.41, 0.0, 0.0, 0.0, 0.0, 18.64, 21.53, 20.08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.265784E7, 7.55, 0.0, 1.41 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 2, 5/2/18 12:29 PM, 900, 5005076801303D94, 8, 33, 153.34, 174.73, 28944.32, 27729.29, 56673.61, 328.06, 0.0, 4098.23, 4098.23, 5753.33, 0.0, 5753.33, 23190.99, 23631.06, 46822.05, 0.0, 0.0, 0.0, 94.13, 19.8, 113.94, 27.28, 123.61, 150.89, 31.92, 31.31, 63.23, 0.0, 0.0, 0.0, 0.0, 18.72, 21.33, 20.02, 0.0, 0.0, 0.0, 0.0, 0.0, 1972810.0, 1.17, 0.0, 0.22 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 3, 5/2/18 12:29 PM, 900, 5005076801103D94, 8, 34, 151.36, 150.56, 7096.51, 7178.59, 14275.1, 301.92, 0.0, 4888.12, 4888.12, 5085.1, 0.0, 5085.1, 0.0, 0.0, 0.0, 2011.41, 2290.47, 4301.88, 109.39, 41.13, 150.52, 26.26, 109.28, 135.54, 0.0, 0.0, 0.0, 15.71, 0.15, 15.86, 0.0, 18.48, 18.38, 18.43, 0.0, 0.0, 0.0, 0.0, 0.0, 1.142583E7, 6.87, 0.0, 1.27 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 4, 5/2/18 12:29 PM, 900, 5005076801203D94, 8, 35, 154.36, 165.16, 7761.63, 7191.39, 14953.02, 319.52, 0.0, 4897.31, 4897.31, 5757.09, 0.0, 5757.09, 0.0, 0.0, 0.0, 2004.54, 2294.08, 4298.62, 111.42, 41.29, 152.71, 27.32, 123.72, 151.03, 0.0, 0.0, 0.0, 15.63, 0.15, 15.78, 0.0, 18.84, 20.16, 19.5, 0.0, 0.0, 0.0, 0.0, 0.0, 1977640.0, 1.17, 0.0, 0.22 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 1, 5/2/18 12:29 PM, 900, 5005076801403D9D, 8, 48, 122.11, 126.62, 13597.14, 12299.24, 25896.38, 248.73, 0.0, 3641.28, 3641.28, 4098.24, 0.0, 4098.24, 9498.9, 8657.95, 18156.86, 0.0, 0.0, 0.0, 63.26, 21.24, 84.5, 26.5, 73.8, 100.3, 32.36, 31.58, 63.94, 0.0, 0.0, 0.0, 0.0, 14.91, 15.46, 15.18, 0.0, 0.0, 0.0, 0.0, 0.0, 137640.0, 0.1, 0.0, 0.02 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 2, 5/2/18 12:29 PM, 900, 5005076801303D9D, 8, 49, 119.76, 124.3, 13104.36, 26309.4, 39413.76, 244.06, 0.0, 3570.73, 3570.73, 4090.58, 0.0, 4090.58, 9013.78, 22738.67, 31752.45, 0.0, 0.0, 0.0, 62.64, 21.02, 83.65, 26.54, 73.43, 99.98, 30.58, 29.85, 60.43, 0.0, 0.0, 0.0, 0.0, 14.62, 15.17, 14.89, 0.0, 0.0, 0.0, 0.0, 0.0, 58880.0, 0.04, 0.0, 0.01 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 3, 5/2/18 12:29 PM, 900, 5005076801103D9D, 8, 50, 414.03, 104.42, 5201.33, 6275.99, 11477.32, 518.45, 0.0, 4327.21, 4327.21, 3543.78, 0.0, 3543.78, 0.0, 0.0, 0.0, 1657.55, 1948.78, 3606.34, 371.79, 40.17, 411.96, 24.45, 64.08, 88.54, 0.0, 0.0, 0.0, 17.8, 0.16, 17.96, 0.0, 50.54, 12.75, 31.64, 0.0, 0.0, 0.0, 0.0, 0.0, 225500.0, 0.05, 0.0, 0.03 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 4, 5/2/18 12:29 PM, 900, 5005076801203D9D, 8, 51, 416.55, 113.84, 5754.34, 6304.51, 12058.84, 530.4, 0.0, 4338.34, 4338.34, 4086.93, 0.0, 4086.93, 0.09, 0.0, 0.09, 1667.31, 1966.17, 3633.48, 371.89, 40.36, 412.25, 26.48, 73.32, 99.8, 0.01, 0.0, 0.01, 18.17, 0.16, 18.33, 0.0, 50.85, 13.9, 32.37, 0.0, 0.0, 0.0, 0.0, 0.0, 83310.0, 0.02, 0.0, 0.01 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 1, 5/2/18 12:29 PM, 900, 5005076801403D63, 8, 64, 48.05, 284.11, 26432.2, 24156.87, 50589.07, 332.15, 0.0, 888.44, 888.44, 6783.01, 0.0, 6783.01, 19649.2, 23268.42, 42917.62, 0.0, 0.0, 0.0, 14.15, 9.0, 23.15, 15.7, 236.2, 251.9, 18.2, 38.91, 57.11, 0.0, 0.0, 0.0, 0.0, 5.87, 34.68, 20.27, 0.0, 0.0, 0.0, 0.0, 0.0, 129200.0, 0.24, 0.0, 0.01 
