Storage System, Port, Time, Interval (s), WWPN, Speed (Gbps), SVC Port ID, Port Send Data Rate (MiB/s), Port Receive Data Rate (MiB/s), Port Send I/O Rate (ops/s), Port Receive I/O Rate (ops/s), Total Port I/O Rate (ops/s), Total Port Data Rate (MiB/s), Port to Host Send I/O Rate (ops/s), Port to Host Receive I/O Rate (ops/s), Total Port to Host I/O Rate (ops/s), Port to Disk Send I/O Rate (ops/s), Port to Disk Receive I/O Rate (ops/s), Total Port to Disk I/O Rate (ops/s), Port to Local Node Send I/O Rate (ops/s), Port to Local Node Receive I/O Rate (ops/s), Total Port to Local Node I/O Rate (ops/s), Port to Remote Node Send I/O Rate (ops/s), Port to Remote Node Receive I/O Rate (ops/s), Total Port to Remote Node I/O Rate (ops/s), Port to Host Send Data Rate (MiB/s), Port to Host Receive Data Rate (MiB/s), Total Port to Host Data Rate (MiB/s), Port to Disk Send Data Rate (MiB/s), Port to Disk Receive Data Rate (MiB/s), Total Port to Disk Data Rate (MiB/s), Port to Local Node Send Data Rate (MiB/s), Port to Local Node Receive Data Rate (MiB/s), Total Port to Local Node Data Rate (MiB/s), Port to Remote Node Send Data Rate (MiB/s), Port to Remote Node Receive Data Rate (MiB/s), Total Port to Remote Node Data Rate (MiB/s), Link Failure Rate (cnt/s), Port Send Bandwidth Percentage (%), Port Receive Bandwidth Percentage (%), Overall Port Bandwidth Percentage (%), Loss of Sync Rate (cnt/s), Loss of Signal Rate (cnt/s), CRC Error Rate (cnt/s), Primitive Sequence Protocol Error Rate (cnt/s), Invalid Transmission Word Rate (cnt/s), Zero Buffer Credit Timer (us), Port Congestion Index (cnt), Invalid Link Transmission Rate (cnt/s), Zero Buffer Credit Percentage (%) 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 9, 5/2/18 12:16 PM, 300, 500507680C5103EB, 8, 56, 58.0, 52.0, 2514.76, 1666.58, 4181.34, 110.0, 0.0, 572.71, 572.71, 1618.0, 0.0, 1618.0, 0.0, 0.0, 0.0, 896.76, 1093.87, 1990.63, 45.9, 0.8, 46.7, 12.06, 48.58, 60.64, 0.0, 0.0, 0.0, 0.05, 2.61, 2.66, 0.0, 7.08, 6.35, 6.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 10, 5/2/18 12:16 PM, 300, 500507680C5203EB, 8, 57, 45.37, 0.82, 0.0, 569.62, 569.62, 46.18, 0.0, 569.62, 569.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.37, 0.82, 46.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.54, 0.1, 2.82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 11, 5/2/18 12:16 PM, 300, 500507680C5303EB, 8, 58, 11.09, 9.33, 4686.61, 4559.77, 9246.38, 20.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4686.61, 4559.77, 9246.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.09, 9.33, 20.42, 0.0, 0.0, 0.0, 0.0, 1.35, 1.14, 1.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 12, 5/2/18 12:16 PM, 300, 500507680C5403EB, 8, 59, 11.09, 9.16, 4662.48, 4538.36, 9200.83, 20.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4662.48, 4538.36, 9200.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.09, 9.16, 20.25, 0.0, 0.0, 0.0, 0.0, 1.35, 1.12, 1.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 1, 5/2/18 12:21 PM, 300, 500507680C11020F, 8, 0, 24.33, 15.78, 375.13, 781.57, 1156.7, 40.11, 0.0, 781.57, 781.57, 375.13, 0.0, 375.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.14, 7.43, 26.57, 5.19, 8.35, 13.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.97, 1.93, 2.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 2, 5/2/18 12:21 PM, 300, 500507680C12020F, 8, 1, 23.95, 18.58, 860.44, 1150.83, 2011.26, 42.53, 0.0, 754.8, 754.8, 375.3, 0.0, 375.3, 0.0, 0.0, 0.0, 485.14, 396.03, 881.17, 18.75, 7.48, 26.23, 5.19, 8.33, 13.51, 0.0, 0.0, 0.0, 0.01, 2.76, 2.78, 0.0, 2.92, 2.27, 2.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 3, 5/2/18 12:21 PM, 300, 500507680C13020F, 8, 2, 0.02, 3.0, 505.5, 403.49, 908.98, 3.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.03, 0.1, 505.42, 403.46, 908.88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 3.0, 3.02, 0.0, 0.0, 0.37, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 4, 5/2/18 12:21 PM, 300, 500507680C14020F, 8, 3, 8.22, 13.28, 3219.4, 3064.3, 6283.7, 21.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3219.4, 3064.3, 6283.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.22, 13.28, 21.5, 0.0, 0.0, 0.0, 0.0, 1.0, 1.62, 1.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 5, 5/2/18 12:21 PM, 300, 500507680C21020F, 8, 4, 0.06, 0.32, 0.0, 17.01, 17.01, 0.38, 0.0, 17.01, 17.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.32, 0.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.04, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 6, 5/2/18 12:21 PM, 300, 500507680C22020F, 8, 5, 5.24, 8.63, 375.26, 16.79, 392.05, 13.87, 0.0, 16.79, 16.79, 375.26, 0.0, 375.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.3, 0.37, 5.18, 8.33, 13.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.64, 1.05, 0.84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 7, 5/2/18 12:21 PM, 300, 500507680C23020F, 8, 6, 8.06, 12.19, 3059.34, 7287.17, 10346.51, 20.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3059.34, 7287.17, 10346.51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.06, 12.19, 20.26, 0.0, 0.0, 0.0, 0.0, 0.98, 1.49, 1.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 8, 5/2/18 12:21 PM, 300, 500507680C24020F, 8, 7, 0.01, 3.11, 573.95, 464.81, 1038.77, 3.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 573.95, 464.81, 1038.77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 3.11, 3.13, 0.0, 0.0, 0.38, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 9, 5/2/18 12:21 PM, 300, 500507680C51020F, 8, 8, 23.28, 13.58, 881.8, 897.68, 1779.48, 36.85, 0.0, 494.55, 494.55, 375.15, 0.0, 375.15, 0.0, 0.0, 0.0, 506.66, 403.12, 909.78, 18.08, 2.18, 20.26, 5.18, 8.31, 13.49, 0.0, 0.0, 0.0, 0.01, 3.09, 3.1, 0.0, 2.84, 1.66, 2.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 10, 5/2/18 12:21 PM, 300, 500507680C52020F, 8, 9, 18.39, 2.2, 0.0, 497.68, 497.68, 20.59, 0.0, 497.68, 497.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.39, 2.2, 20.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.24, 0.27, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 11, 5/2/18 12:21 PM, 300, 500507680C53020F, 8, 10, 8.16, 11.97, 6699.47, 3050.22, 9749.69, 20.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6699.47, 3050.22, 9749.69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.16, 11.97, 20.13, 0.0, 0.0, 0.0, 0.0, 1.0, 1.46, 1.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 12, 5/2/18 12:21 PM, 300, 500507680C54020F, 8, 11, 8.11, 12.54, 3098.7, 3025.33, 6124.03, 20.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3098.7, 3025.33, 6124.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.11, 12.54, 20.66, 0.0, 0.0, 0.0, 0.0, 0.99, 1.53, 1.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 1, 5/2/18 12:21 PM, 300, 500507680C11020A, 8, 16, 9.42, 5.36, 204.01, 507.0, 711.01, 14.78, 0.0, 507.0, 507.0, 204.01, 0.0, 204.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74, 4.27, 6.01, 7.68, 1.09, 8.77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.15, 0.65, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 330.0, 0.01, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 2, 5/2/18 12:21 PM, 300, 500507680C12020A, 8, 17, 9.34, 8.22, 708.79, 898.76, 1607.55, 17.56, 0.0, 501.26, 501.26, 204.05, 0.0, 204.05, 0.0, 0.0, 0.0, 504.74, 397.51, 902.25, 1.71, 4.33, 6.04, 7.6, 1.1, 8.7, 0.0, 0.0, 0.0, 0.03, 2.79, 2.82, 0.0, 1.14, 1.0, 1.07, 0.0, 0.0, 0.0, 0.0, 0.0, 170.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 3, 5/2/18 12:21 PM, 300, 500507680C13020A, 8, 18, 0.03, 3.0, 447.98, 390.83, 838.81, 3.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.07, 0.1, 447.95, 390.76, 838.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 3.0, 3.03, 0.0, 0.0, 0.37, 0.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 4, 5/2/18 12:21 PM, 300, 500507680C14020A, 8, 19, 13.35, 8.14, 2820.82, 3017.48, 5838.3, 21.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2820.82, 3017.48, 5838.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.35, 8.14, 21.49, 0.0, 0.0, 0.0, 0.0, 1.63, 0.99, 1.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 5, 5/2/18 12:21 PM, 300, 500507680C21020A, 8, 20, 0.19, 0.18, 0.0, 24.13, 24.13, 0.37, 0.0, 24.13, 24.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19, 0.18, 0.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 6, 5/2/18 12:21 PM, 300, 500507680C22020A, 8, 21, 7.86, 1.29, 204.01, 24.59, 228.6, 9.14, 0.0, 24.59, 24.59, 204.01, 0.0, 204.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22, 0.2, 0.42, 7.63, 1.09, 8.72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.96, 0.16, 0.56, 0.0, 0.0, 0.0, 0.0, 0.0, 840.0, 0.03, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 7, 5/2/18 12:21 PM, 300, 500507680C23020A, 8, 22, 12.26, 7.98, 7041.45, 2855.04, 9896.49, 20.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7041.45, 2855.04, 9896.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.26, 7.98, 20.24, 0.0, 0.0, 0.0, 0.0, 1.5, 0.97, 1.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 8, 5/2/18 12:21 PM, 300, 500507680C24020A, 8, 23, 0.03, 3.11, 432.59, 430.65, 863.23, 3.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.15, 0.21, 432.53, 430.5, 863.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.03, 3.1, 3.12, 0.0, 0.0, 0.38, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 9, 5/2/18 12:21 PM, 300, 500507680C51020A, 8, 24, 8.69, 6.47, 651.09, 689.73, 1340.82, 15.16, 0.0, 291.95, 291.95, 204.05, 0.0, 204.05, 0.0, 0.0, 0.0, 447.04, 397.77, 844.81, 1.03, 2.31, 3.35, 7.63, 1.09, 8.72, 0.0, 0.0, 0.0, 0.03, 3.07, 3.09, 0.0, 1.06, 0.79, 0.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 10, 5/2/18 12:21 PM, 300, 500507680C52020A, 8, 25, 1.04, 2.35, 0.0, 290.47, 290.47, 3.39, 0.0, 290.47, 290.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.04, 2.35, 3.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13, 0.29, 0.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 11, 5/2/18 12:21 PM, 300, 500507680C53020A, 8, 26, 12.04, 8.08, 2805.76, 6496.24, 9302.0, 20.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2805.76, 6496.24, 9302.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.04, 8.08, 20.12, 0.0, 0.0, 0.0, 0.0, 1.47, 0.99, 1.23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 12, 5/2/18 12:21 PM, 300, 500507680C54020A, 8, 27, 12.62, 8.03, 2780.98, 2896.23, 5677.21, 20.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2780.98, 2896.23, 5677.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.62, 8.03, 20.65, 0.0, 0.0, 0.0, 0.0, 1.54, 0.98, 1.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 1, 5/2/18 12:21 PM, 300, 500507680C1103F5, 8, 32, 53.6, 98.39, 1729.22, 1132.78, 2862.0, 151.99, 0.0, 1132.78, 1132.78, 1729.22, 0.0, 1729.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.63, 10.38, 58.01, 5.97, 88.01, 93.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.54, 12.01, 9.27, 0.0, 0.0, 0.0, 0.0, 0.0, 370.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 2, 5/2/18 12:21 PM, 300, 500507680C1203F5, 8, 33, 54.33, 101.04, 2639.83, 2274.24, 4914.07, 155.37, 0.0, 1116.01, 1116.01, 1729.18, 0.0, 1729.18, 0.0, 0.0, 0.0, 910.65, 1158.23, 2068.89, 48.32, 10.39, 58.71, 5.98, 87.97, 93.95, 0.0, 0.0, 0.0, 0.03, 2.68, 2.7, 0.0, 6.63, 12.33, 9.48, 0.0, 0.0, 0.0, 0.0, 0.0, 400.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 3, 5/2/18 12:21 PM, 300, 500507680C1303F5, 8, 34, 0.03, 2.71, 959.41, 1163.16, 2122.57, 2.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 959.41, 1163.16, 2122.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 2.71, 2.74, 0.0, 0.0, 0.33, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 4, 5/2/18 12:21 PM, 300, 500507680C1403F5, 8, 35, 9.67, 11.77, 11056.89, 12884.35, 23941.24, 21.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11056.89, 12884.35, 23941.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.67, 11.77, 21.43, 0.0, 0.0, 0.0, 0.0, 1.18, 1.44, 1.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 5, 5/2/18 12:21 PM, 300, 500507680C2103F5, 8, 36, 0.5, 0.64, 0.0, 75.84, 75.84, 1.14, 0.0, 75.84, 75.84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.64, 1.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.08, 0.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 6, 5/2/18 12:21 PM, 300, 500507680C2203F5, 8, 37, 6.44, 88.66, 1729.31, 76.82, 1806.13, 95.1, 0.0, 76.82, 76.82, 1729.31, 0.0, 1729.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.65, 1.15, 5.93, 88.01, 93.94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.79, 10.82, 5.8, 0.0, 0.0, 0.0, 0.0, 0.0, 970.0, 0.04, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 7, 5/2/18 12:21 PM, 300, 500507680C2303F5, 8, 38, 8.83, 10.77, 4654.39, 4740.29, 9394.68, 19.61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4654.39, 4740.29, 9394.68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.83, 10.77, 19.61, 0.0, 0.0, 0.0, 0.0, 1.08, 1.31, 1.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 8, 5/2/18 12:21 PM, 300, 500507680C2403F5, 8, 39, 0.03, 2.7, 982.62, 1153.2, 2135.81, 2.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.03, 0.1, 982.54, 1153.17, 2135.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 2.7, 2.72, 0.0, 0.0, 0.33, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 9, 5/2/18 12:21 PM, 300, 500507680C5103F5, 8, 40, 91.24, 91.53, 2612.22, 1802.11, 4414.33, 182.78, 0.0, 712.16, 712.16, 1729.1, 0.0, 1729.1, 0.0, 0.0, 0.0, 883.12, 1089.95, 1973.07, 85.31, 0.64, 85.95, 5.9, 88.22, 94.12, 0.0, 0.0, 0.0, 0.03, 2.68, 2.71, 0.0, 11.14, 11.17, 11.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 10, 5/2/18 12:21 PM, 300, 500507680C5203F5, 8, 41, 83.98, 0.64, 0.0, 703.42, 703.42, 84.62, 0.0, 703.42, 703.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 83.98, 0.64, 84.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.25, 0.08, 5.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 11, 5/2/18 12:21 PM, 300, 500507680C5303F5, 8, 42, 8.91, 10.88, 4670.27, 4739.72, 9409.99, 19.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4670.27, 4739.72, 9409.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.91, 10.88, 19.79, 0.0, 0.0, 0.0, 0.0, 1.09, 1.33, 1.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 12, 5/2/18 12:21 PM, 300, 500507680C5403F5, 8, 43, 8.71, 10.87, 4649.65, 4713.08, 9362.73, 19.58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4649.65, 4713.08, 9362.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.71, 10.87, 19.58, 0.0, 0.0, 0.0, 0.0, 1.06, 1.33, 1.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 1, 5/2/18 12:21 PM, 300, 500507680C1103EB, 8, 48, 44.97, 65.77, 1595.27, 1679.72, 3274.99, 110.73, 0.0, 1679.72, 1679.72, 1595.27, 0.0, 1595.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.17, 13.95, 47.13, 11.8, 51.81, 63.61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.49, 8.03, 6.76, 0.0, 0.0, 0.0, 0.0, 0.0, 90.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 2, 5/2/18 12:21 PM, 300, 500507680C1203EB, 8, 49, 46.04, 68.55, 2575.19, 2822.1, 5397.29, 114.59, 0.0, 1685.79, 1685.79, 1595.23, 0.0, 1595.23, 0.07, 0.03, 0.1, 979.89, 1136.29, 2116.17, 34.12, 14.02, 48.14, 11.86, 51.83, 63.69, 0.0, 0.0, 0.0, 0.05, 2.7, 2.75, 0.0, 5.62, 8.37, 6.99, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 3, 5/2/18 12:21 PM, 300, 500507680C1303EB, 8, 50, 0.05, 2.68, 913.94, 1128.02, 2041.96, 2.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 913.94, 1128.02, 2041.96, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 2.68, 2.73, 0.0, 0.01, 0.33, 0.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 4, 5/2/18 12:21 PM, 300, 500507680C1403EB, 8, 51, 11.69, 9.74, 12814.49, 10945.48, 23759.97, 21.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12814.49, 10945.48, 23759.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.69, 9.74, 21.43, 0.0, 0.0, 0.0, 0.0, 1.43, 1.19, 1.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 5, 5/2/18 12:21 PM, 300, 500507680C2103EB, 8, 52, 0.26, 0.56, 0.0, 57.1, 57.1, 0.82, 0.0, 57.1, 57.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26, 0.56, 0.82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.07, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
